Group 44
Average similarity: 56.24

Species	Av.Abund	Av.Sim	 Sim/SD	Contrib%	Cum.%
20.5108620689655	    0.69	    0.26	   0.69	   1.37	    1.02	85.74
20.8413333333333	    0.44	    0.00	   0.64	   0.86	    0.95	86.69
13.797380952381	    1.10	    0.80	   0.62	   1.37	    0.92	87.61
10.471875	    0.42	    0.00	   0.62	   0.86	    0.91	88.52
8.394	    0.37	    0.16	   0.55	   1.16	    0.82	89.34
10.3228571428571	    0.37	    0.26	   0.55	   1.09	    0.81	90.15

Groups 23  &  27
Average dissimilarity = 73.02

	Group 23	Group 27	       	       	        	     
Species	Av.Abund	Av.Abund	Av.Diss	Diss/SD	Contrib%	Cum.%
15.6227272727273	    2.50	    0.00	   3.14	   6.03	    4.30	 4.30
19.7226829268293	    1.78	    3.88	   2.63	   8.64	    3.61	 7.91
19.5253846153846	    0.00	    2.04	   2.56	   8.40	    3.51	11.42
15.538	    1.79	    0.00	   2.25	   5.93	    3.08	14.50
18.295	    1.71	    0.00	   2.16	   3.97	    2.95	17.46
21.3482051282051	    0.00	    1.55	   1.95	   4.98	    2.67	20.13
17.325	    1.42	    0.00	   1.78	   6.87	    2.44	22.57
33.6365517241379	    0.00	    1.34	   1.68	   5.59	    2.31	24.88
21.405	    0.29	    1.55	   1.57	   2.94	    2.14	27.02
11.8472727272727	    1.11	    0.00	   1.40	   4.02	    1.91	28.94
23.216	    1.25	    0.22	   1.31	   1.61	    1.80	30.73
19.6651428571429	    1.01	    0.00	   1.28	   4.66	    1.75	32.48
19.2089189189189	    0.93	    0.00	   1.16	  22.88	    1.59	34.07
8.47375	    0.96	    0.00	   1.15	   0.86	    1.57	35.64
20.8027027027027	    0.92	    0.00	   1.15	  22.65	    1.57	37.21
30.8036538461538	    0.00	    0.91	   1.13	  17.72	    1.55	38.76
8.51615384615385	    0.00	    0.93	   1.12	   0.86	    1.54	40.30
15.4576923076923	    1.79	    0.96	   1.06	   1.35	    1.45	41.75
10.471875	    0.82	    0.00	   1.03	   6.02	    1.41	43.16
37.5636363636364	    0.79	    0.82	   1.03	   0.90	    1.41	44.56
26.7885915492958	    1.34	    0.69	   0.99	   1.33	    1.36	45.92
13.1813333333333	    0.74	    0.00	   0.93	   8.22	    1.28	47.20
16.2865	    0.91	    0.19	   0.92	   2.06	    1.27	48.46
23.0741666666667	    0.72	    0.00	   0.90	   7.81	    1.23	49.69
38.5471428571429	    0.72	    0.00	   0.87	   0.86	    1.18	50.88
12.3973333333333	    0.69	    0.00	   0.86	  19.02	    1.18	52.06
14.0566666666667	    0.68	    0.00	   0.86	  16.48	    1.18	53.24
38.5183870967742	    0.00	    0.70	   0.84	   0.86	    1.16	54.39
33.664	    0.70	    0.00	   0.84	   0.86	    1.15	55.54
36.111	    0.00	    0.62	   0.81	   0.86	    1.11	56.65
19.9726923076923	    0.64	    0.00	   0.80	  20.79	    1.10	57.76
9.915	    0.63	    0.00	   0.79	   3.99	    1.08	58.84
36.94125	    0.53	    0.60	   0.76	   0.96	    1.04	59.88
9.693125	    0.57	    0.00	   0.74	   0.86	    1.01	60.89
12.6674074074074	    0.57	    0.00	   0.72	   2.28	    0.99	61.88
14.6440909090909	    0.56	    0.00	   0.70	   4.33	    0.96	62.84
19.6197619047619	    0.45	    0.98	   0.69	   1.00	    0.94	63.78
21.5752941176471	    0.00	    0.55	   0.69	  17.42	    0.94	64.72
14.5246153846154	    0.54	    0.00	   0.68	   2.70	    0.94	65.66
20.5108620689655	    0.82	    0.26	   0.68	   1.94	    0.94	66.60
24.6694736842105	    0.54	    0.00	   0.68	   2.48	    0.93	67.53
10.7542857142857	    0.53	    0.00	   0.67	   2.86	    0.92	68.45
14.6988	    0.00	    0.51	   0.64	  20.63	    0.87	69.32
9.776	    0.43	    0.50	   0.62	   0.99	    0.85	70.18
22.5507692307692	    0.51	    0.00	   0.62	   0.86	    0.85	71.02
15.7421917808219	    0.72	    1.22	   0.61	   1.42	    0.83	71.86
19.8613793103448	    0.33	    0.49	   0.61	   1.13	    0.83	72.69
13.797380952381	    0.32	    0.80	   0.59	   1.85	    0.81	73.50
21.2123809523809	    0.47	    0.00	   0.59	   9.42	    0.80	74.30
12.7916666666667	    0.46	    0.00	   0.58	   4.07	    0.80	75.10
17.6253333333333	    0.48	    0.00	   0.58	   0.86	    0.79	75.89
17.4094262295082	    1.53	    1.35	   0.57	   1.16	    0.78	76.67
21.8233333333333	    0.44	    0.00	   0.56	  12.63	    0.76	77.43
18.7188461538462	    0.44	    0.42	   0.55	   6.09	    0.75	78.18
25.0028571428571	    0.42	    0.00	   0.54	   1.97	    0.74	78.92
24.72	    0.42	    0.00	   0.54	   4.05	    0.73	79.65
9.75530612244898	    0.40	    0.00	   0.52	   0.86	    0.71	80.36
11.0493181818182	    0.40	    0.00	   0.51	   2.01	    0.69	81.06
21.4994285714286	    1.31	    0.95	   0.49	   1.02	    0.68	81.73
23.3945454545455	    0.39	    0.00	   0.46	   0.86	    0.64	82.37
21.1221428571429	    0.00	    0.35	   0.46	   0.86	    0.62	83.00
13.3566666666667	    0.35	    0.00	   0.46	   0.86	    0.62	83.62
37.0736363636364	    0.37	    0.00	   0.45	   0.86	    0.61	84.23
20.361875	    0.36	    0.00	   0.44	   0.86	    0.60	84.83
30.8433333333333	    0.36	    0.00	   0.43	   0.86	    0.59	85.42
13.8641666666667	    0.45	    0.28	   0.42	   1.27	    0.57	85.99
15.695	    0.33	    0.00	   0.42	   2.13	    0.57	86.56
20.2579411764706	    0.40	    0.74	   0.42	   1.18	    0.57	87.13
18.2241176470588	    0.33	    0.17	   0.41	   1.20	    0.56	87.69
20.568	    0.31	    0.00	   0.39	  12.53	    0.53	88.22
22.6261111111111	    0.00	    0.32	   0.39	   0.86	    0.53	88.75
16.3974358974359	    0.00	    0.32	   0.38	   0.86	    0.53	89.28
15.8255555555556	    0.30	    0.00	   0.38	   2.70	    0.52	89.80
22.7275	    0.28	    0.00	   0.37	   0.86	    0.50	90.30

Groups 39  &  27
Average dissimilarity = 65.94

	Group 39	Group 27	       	       	        	     
Species	Av.Abund	Av.Abund	Av.Diss	Diss/SD	Contrib%	Cum.%
19.7226829268293	    1.81	    3.88	   2.79	   3.92	    4.24	 4.24
19.5253846153846	    0.00	    2.04	   2.75	   8.92	    4.18	 8.41
26.7885915492958	    2.14	    0.69	   2.26	   1.33	    3.43	11.85
21.3482051282051	    0.00	    1.55	   2.10	   5.05	    3.18	15.03
21.405	    0.00	    1.55	   2.09	   4.56	    3.17	18.20
8.47375	    1.43	    0.00	   1.92	   2.15	    2.91	21.11
16.3974358974359	    1.68	    0.32	   1.84	   1.83	    2.79	23.90
15.4576923076923	    2.30	    0.96	   1.83	   1.74	    2.78	26.68
15.538	    1.13	    0.00	   1.51	   1.90	    2.29	28.97
38.5183870967742	    1.74	    0.70	   1.44	   1.24	    2.19	31.16
20.5108620689655	    1.26	    0.26	   1.33	   3.82	    2.02	33.17
37.5636363636364	    1.77	    0.82	   1.31	   0.98	    1.99	35.17
19.6651428571429	    0.91	    0.00	   1.22	   3.48	    1.85	37.01
8.51615384615385	    0.00	    0.93	   1.20	   0.87	    1.83	38.84
37.0488	    0.89	    0.00	   1.20	  14.99	    1.82	40.66
19.2089189189189	    0.87	    0.00	   1.17	   6.31	    1.77	42.43
28.0072727272727	    0.86	    0.00	   1.16	   0.86	    1.76	44.19
20.361875	    0.83	    0.00	   1.11	   9.89	    1.69	45.88
15.7421917808219	    0.43	    1.22	   1.06	   2.35	    1.60	47.48
21.4994285714286	    0.23	    0.95	   0.96	   2.58	    1.46	48.94
17.6253333333333	    0.71	    0.00	   0.96	   2.36	    1.45	50.40
22.768947368421	    0.19	    0.89	   0.95	   2.37	    1.45	51.84
21.1221428571429	    0.68	    0.35	   0.91	   1.27	    1.38	53.23
20.8027027027027	    0.68	    0.00	   0.91	   4.14	    1.38	54.60
17.4094262295082	    0.66	    1.35	   0.91	   1.23	    1.37	55.97
20.2579411764706	    0.07	    0.74	   0.89	   2.42	    1.35	57.33
13.797380952381	    0.13	    0.80	   0.88	   2.35	    1.34	58.66
20.8413333333333	    0.65	    0.00	   0.88	   3.18	    1.33	59.99
36.111	    0.64	    0.62	   0.86	   0.89	    1.31	61.30
36.94125	    0.00	    0.60	   0.84	   0.87	    1.28	62.58
22.5507692307692	    0.63	    0.00	   0.84	   0.86	    1.27	63.85
15.2082352941176	    0.58	    0.00	   0.78	   3.64	    1.18	65.03
17.9564705882353	    0.57	    0.00	   0.77	   2.59	    1.16	66.19
19.0516666666667	    0.55	    0.00	   0.74	   2.29	    1.13	67.32
9.7	    0.53	    0.00	   0.71	   2.45	    1.07	68.39
19.8613793103448	    0.66	    0.49	   0.67	   2.06	    1.01	69.41
9.776	    0.00	    0.50	   0.65	   0.87	    0.98	70.39
24.5908333333333	    0.46	    0.00	   0.62	   1.30	    0.94	71.33
19.9726923076923	    0.44	    0.00	   0.60	   2.14	    0.90	72.23
21.5752941176471	    0.99	    0.55	   0.59	   5.38	    0.90	73.13
18.7188461538462	    0.00	    0.42	   0.56	  12.23	    0.86	73.99
16.7157142857143	    0.41	    0.00	   0.55	   3.11	    0.83	74.82
19.14	    0.40	    0.00	   0.54	   0.86	    0.81	75.63
9.75530612244898	    0.40	    0.00	   0.53	   7.78	    0.81	76.44
16.2865	    0.57	    0.19	   0.53	   1.39	    0.81	77.25
16.9747058823529	    0.40	    0.00	   0.53	   2.21	    0.81	78.05
8.90476190476191	    0.38	    0.00	   0.52	   0.86	    0.79	78.84
15.11	    0.37	    0.00	   0.49	   2.23	    0.74	79.58
34.2623076923077	    0.36	    0.00	   0.49	   0.86	    0.74	80.32
15.375625	    0.35	    0.00	   0.47	   2.36	    0.72	81.04
14.0566666666667	    0.34	    0.00	   0.45	   1.55	    0.69	81.73
17.325	    0.32	    0.00	   0.43	   2.29	    0.65	82.38
33.6365517241379	    1.66	    1.34	   0.42	   1.47	    0.64	83.02
22.6261111111111	    0.00	    0.32	   0.42	   0.87	    0.63	83.65
13.7290677966102	    0.16	    0.46	   0.41	   1.73	    0.63	84.28
20.568	    0.30	    0.00	   0.40	   0.86	    0.61	84.88
24.55375	    0.30	    0.00	   0.40	   1.44	    0.60	85.49
13.261724137931	    0.28	    0.00	   0.38	   2.33	    0.58	86.07
13.8641666666667	    0.07	    0.28	   0.37	   1.13	    0.56	86.62
10.3228571428571	    0.00	    0.26	   0.34	   0.87	    0.51	87.14
21.09	    0.00	    0.24	   0.34	   0.87	    0.51	87.64
19.6197619047619	    1.06	    0.98	   0.34	   2.45	    0.51	88.15
24.26	    0.24	    0.23	   0.32	   0.93	    0.49	88.65
18.2241176470588	    0.36	    0.17	   0.32	   1.31	    0.48	89.13
24.325	    0.23	    0.00	   0.31	   0.86	    0.46	89.59
16.8514285714286	    0.23	    0.00	   0.31	   0.86	    0.46	90.06

Groups 30  &  27
Average dissimilarity = 60.17

	Group 30	Group 27	       	       	        	     
Species	Av.Abund	Av.Abund	Av.Diss	Diss/SD	Contrib%	Cum.%
15.4576923076923	    2.76	    0.96	   2.69	   2.44	    4.47	 4.47
21.405	    0.00	    1.55	   2.28	   4.37	    3.79	 8.26
16.3974358974359	    1.78	    0.32	   2.16	   3.27	    3.59	11.84
19.7226829268293	    2.55	    3.88	   1.92	   1.73	    3.18	15.03
37.0488	    1.26	    0.00	   1.84	  10.01	    3.06	18.08
37.5636363636364	    1.18	    0.82	   1.70	   1.12	    2.83	20.91
38.5183870967742	    1.16	    0.70	   1.66	   1.17	    2.76	23.67
33.6365517241379	    1.10	    1.34	   1.63	   2.86	    2.71	26.38
19.5253846153846	    0.93	    2.04	   1.58	   1.04	    2.62	29.00
21.4994285714286	    0.00	    0.95	   1.38	  16.59	    2.30	31.30
21.5752941176471	    1.46	    0.55	   1.36	   1.79	    2.27	33.57
22.768947368421	    0.00	    0.89	   1.32	   3.94	    2.19	35.75
8.51615384615385	    0.00	    0.93	   1.31	   0.86	    2.17	37.92
19.6651428571429	    0.86	    0.00	   1.26	  10.22	    2.09	40.02
21.3482051282051	    0.82	    1.55	   1.25	   1.10	    2.07	42.09
9.693125	    0.78	    0.00	   1.19	   0.86	    1.98	44.07
34.2623076923077	    0.84	    0.00	   1.18	   0.86	    1.96	46.02
13.797380952381	    0.00	    0.80	   1.16	   3.45	    1.92	47.94
15.538	    0.81	    0.00	   1.14	   0.86	    1.90	49.84
17.6253333333333	    0.77	    0.00	   1.13	  19.94	    1.88	51.72
26.7885915492958	    0.75	    0.69	   1.10	   0.95	    1.84	53.55
19.2089189189189	    0.75	    0.00	   1.09	   3.11	    1.81	55.36
20.5108620689655	    1.01	    0.26	   1.08	   2.53	    1.80	57.16
15.2082352941176	    0.72	    0.00	   1.07	   4.02	    1.77	58.93
20.2579411764706	    0.00	    0.74	   1.06	   2.80	    1.77	60.70
17.9564705882353	    0.70	    0.00	   1.03	   8.54	    1.72	62.42
8.90476190476191	    0.68	    0.00	   0.96	   0.86	    1.59	64.01
11.8188888888889	    0.63	    0.00	   0.96	   0.86	    1.59	65.60
36.111	    0.00	    0.62	   0.95	   0.86	    1.58	67.19
14.0566666666667	    0.65	    0.00	   0.95	   4.25	    1.57	68.76
36.94125	    0.00	    0.60	   0.92	   0.86	    1.53	70.29
16.2865	    0.74	    0.19	   0.83	   2.29	    1.38	71.67
13.8641666666667	    0.82	    0.28	   0.82	   1.30	    1.37	73.04
15.7421917808219	    0.70	    1.22	   0.74	   1.57	    1.23	74.27
20.8027027027027	    0.50	    0.00	   0.73	  15.49	    1.21	75.48
19.8613793103448	    0.56	    0.49	   0.72	   2.35	    1.20	76.68
30.8036538461538	    1.39	    0.91	   0.71	   4.27	    1.18	77.86
9.776	    0.00	    0.50	   0.70	   0.86	    1.17	79.03
8.47375	    0.46	    0.00	   0.65	   0.86	    1.08	80.11
17.4094262295082	    0.91	    1.35	   0.64	   0.93	    1.06	81.17
20.8413333333333	    0.42	    0.00	   0.59	   0.86	    0.98	82.15
30.8833333333333	    0.38	    0.00	   0.58	   0.86	    0.96	83.11
21.1221428571429	    0.39	    0.35	   0.58	   0.97	    0.96	84.07
18.7188461538462	    0.38	    0.42	   0.55	   5.88	    0.92	84.98
12.6674074074074	    0.36	    0.00	   0.55	   0.86	    0.91	85.90
21.2123809523809	    0.35	    0.00	   0.53	   0.86	    0.88	86.78
22.6261111111111	    0.00	    0.32	   0.45	   0.86	    0.75	87.53
16.7157142857143	    0.32	    0.00	   0.45	   0.86	    0.74	88.27
36.235	    0.32	    0.00	   0.44	   0.86	    0.73	89.00
14.6988	    0.80	    0.51	   0.44	   2.92	    0.73	89.73
36.28	    0.30	    0.00	   0.42	   0.86	    0.70	90.43

Groups 48  &  27
Average dissimilarity = 56.67

	Group 48	Group 27	       	       	        	     
Species	Av.Abund	Av.Abund	Av.Diss	Diss/SD	Contrib%	Cum.%
26.7885915492958	    3.41	    0.69	   4.34	   2.29	    7.65	 7.65
19.5253846153846	    0.00	    2.04	   3.23	   5.84	    5.69	13.35
19.7226829268293	    2.48	    3.88	   2.24	   3.41	    3.96	17.31
15.6227272727273	    1.11	    0.00	   1.57	   0.86	    2.77	20.07
33.6365517241379	    0.90	    1.34	   1.49	   1.43	    2.63	22.70
37.5636363636364	    0.95	    0.82	   1.47	   0.98	    2.59	25.29
30.8036538461538	    1.75	    0.91	   1.43	   1.17	    2.53	27.82
8.51615384615385	    0.00	    0.93	   1.40	   0.86	    2.47	30.29
8.06111111111111	    0.98	    0.00	   1.39	   0.86	    2.45	32.74
18.295	    0.91	    0.00	   1.28	   0.86	    2.26	35.00
15.7421917808219	    0.58	    1.22	   1.06	   1.19	    1.88	36.87
38.5183870967742	    0.00	    0.70	   1.05	   0.86	    1.85	38.73
36.111	    0.00	    0.62	   1.03	   0.86	    1.81	40.54
15.4576923076923	    0.30	    0.96	   1.02	   1.10	    1.79	42.33
36.94125	    0.00	    0.60	   0.99	   0.86	    1.75	44.09
17.4094262295082	    0.84	    1.35	   0.96	   1.30	    1.69	45.78
21.09	    0.56	    0.24	   0.93	   1.20	    1.64	47.41
13.797380952381	    0.52	    0.80	   0.86	   1.23	    1.52	48.94
21.2123809523809	    0.55	    0.00	   0.86	   6.76	    1.52	50.46
19.6197619047619	    0.39	    0.98	   0.86	   1.39	    1.52	51.98
21.405	    1.03	    1.55	   0.84	   1.73	    1.48	53.46
20.2579411764706	    0.24	    0.74	   0.81	   1.21	    1.43	54.88
15.538	    0.56	    0.00	   0.79	   0.86	    1.40	56.29
8.90476190476191	    0.56	    0.00	   0.79	   0.86	    1.39	57.68
19.8613793103448	    0.70	    0.49	   0.79	   1.72	    1.39	59.06
8.47375	    0.55	    0.00	   0.78	   0.86	    1.38	60.45
17.325	    0.54	    0.00	   0.76	   0.86	    1.34	61.79
9.776	    0.00	    0.50	   0.75	   0.86	    1.33	63.12
21.3482051282051	    1.10	    1.55	   0.72	   1.66	    1.27	64.39
18.2241176470588	    0.49	    0.17	   0.71	   1.20	    1.26	65.65
29.0286666666667	    0.41	    0.00	   0.71	   0.86	    1.25	66.90
20.361875	    0.44	    0.00	   0.69	   6.48	    1.23	68.13
28.0072727272727	    0.40	    0.00	   0.69	   0.86	    1.22	69.35
19.9726923076923	    0.44	    0.00	   0.67	   5.30	    1.19	70.53
12.3973333333333	    0.44	    0.00	   0.67	   7.10	    1.18	71.71
17.6253333333333	    0.47	    0.00	   0.67	   0.86	    1.17	72.89
21.4994285714286	    0.53	    0.95	   0.66	   3.54	    1.17	74.06
9.75530612244898	    0.42	    0.00	   0.60	   0.86	    1.06	75.12
21.1221428571429	    0.26	    0.35	   0.56	   1.01	    1.00	76.11
27.6873684210526	    0.30	    0.00	   0.52	   0.86	    0.92	77.03
16.43	    0.34	    0.00	   0.52	   4.50	    0.92	77.95
37.0081818181818	    0.37	    0.00	   0.52	   0.86	    0.91	78.86
37.0736363636364	    0.33	    0.00	   0.51	  15.98	    0.91	79.77
20.8027027027027	    0.33	    0.00	   0.51	   6.67	    0.91	80.67
22.6261111111111	    0.00	    0.32	   0.48	   0.86	    0.85	81.53
19.2089189189189	    0.31	    0.00	   0.48	   4.80	    0.85	82.37
16.3974358974359	    0.00	    0.32	   0.48	   0.86	    0.84	83.22
37.0488	    0.27	    0.00	   0.48	   0.86	    0.84	84.06
14.6988	    0.32	    0.51	   0.48	   1.71	    0.84	84.90
13.8641666666667	    0.00	    0.28	   0.42	   0.86	    0.75	85.65
20.5108620689655	    0.25	    0.26	   0.41	   0.93	    0.73	86.37
28.154	    0.23	    0.00	   0.41	   0.86	    0.72	87.09
31.61	    0.29	    0.00	   0.40	   0.86	    0.71	87.80
10.3228571428571	    0.19	    0.26	   0.40	   1.04	    0.71	88.52
21.5752941176471	    0.30	    0.55	   0.39	  16.56	    0.69	89.20
24.6694736842105	    0.22	    0.00	   0.38	   0.86	    0.68	89.88
14.2983333333333	    0.25	    0.00	   0.38	   2.34	    0.67	90.55

Groups 45  &  27
Average dissimilarity = 63.95

	Group 45	Group 27	       	       	        	     
Species	Av.Abund	Av.Abund	Av.Diss	Diss/SD	Contrib%	Cum.%
30.8036538461538	    2.67	    0.91	   2.40	  10.02	    3.76	 3.76
21.3482051282051	    0.00	    1.55	   2.12	   5.01	    3.31	 7.07
19.7226829268293	    2.36	    3.88	   2.07	   6.80	    3.24	10.32
11.2366666666667	    1.45	    0.00	   2.00	   0.86	    3.13	13.45
19.0516666666667	    1.35	    0.00	   1.83	  20.79	    2.87	16.32
17.325	    1.25	    0.00	   1.67	   0.86	    2.61	18.92
19.5253846153846	    0.82	    2.04	   1.64	   1.28	    2.57	21.49
17.4094262295082	    0.20	    1.35	   1.53	   2.30	    2.40	23.89
21.09	    1.09	    0.24	   1.50	   1.08	    2.34	26.23
20.361875	    1.08	    0.00	   1.47	   6.31	    2.29	28.53
10.22	    1.01	    0.00	   1.38	   2.55	    2.16	30.69
9.75530612244898	    1.01	    0.00	   1.37	  16.30	    2.14	32.82
8.51615384615385	    0.13	    0.93	   1.22	   1.00	    1.91	34.73
15.7421917808219	    0.32	    1.22	   1.22	   2.97	    1.90	36.64
37.5636363636364	    0.59	    0.82	   1.10	   1.11	    1.73	38.37
20.5108620689655	    1.06	    0.26	   1.06	   2.81	    1.66	40.02
13.797380952381	    0.04	    0.80	   1.02	   3.16	    1.60	41.62
21.4994285714286	    0.21	    0.95	   0.99	   3.14	    1.55	43.17
26.7885915492958	    0.12	    0.69	   0.97	   1.00	    1.51	44.68
38.5183870967742	    0.60	    0.70	   0.94	   0.99	    1.48	46.16
38.5471428571429	    0.66	    0.00	   0.91	   0.86	    1.43	47.59
36.111	    0.00	    0.62	   0.88	   0.87	    1.38	48.97
19.2089189189189	    0.63	    0.00	   0.87	   0.86	    1.36	50.33
15.6227272727273	    0.65	    0.00	   0.86	   0.86	    1.35	51.68
36.94125	    0.25	    0.60	   0.84	   1.20	    1.31	52.99
8.90476190476191	    0.62	    0.00	   0.83	   0.86	    1.29	54.28
12.6674074074074	    0.60	    0.00	   0.82	   8.09	    1.28	55.57
22.9871428571429	    0.59	    0.00	   0.80	  21.46	    1.26	56.82
15.4576923076923	    1.20	    0.96	   0.77	   1.23	    1.20	58.02
16.3974358974359	    0.56	    0.32	   0.76	   1.15	    1.19	59.21
21.5752941176471	    1.11	    0.55	   0.76	   3.09	    1.19	60.41
8.47375	    0.56	    0.00	   0.75	   0.86	    1.18	61.58
22.768947368421	    0.55	    0.89	   0.75	   1.19	    1.17	62.76
21.405	    1.67	    1.55	   0.72	   1.81	    1.13	63.89
19.6197619047619	    0.53	    0.98	   0.71	   1.00	    1.10	64.99
9.776	    0.00	    0.50	   0.65	   0.87	    1.02	66.01
28.035	    0.48	    0.00	   0.65	   4.65	    1.02	67.04
19.8613793103448	    0.26	    0.49	   0.65	   1.27	    1.02	68.06
23.0741666666667	    0.45	    0.00	   0.60	   0.86	    0.94	69.00
14.0566666666667	    0.43	    0.00	   0.59	   1.77	    0.92	69.93
20.2579411764706	    0.33	    0.74	   0.55	   1.46	    0.85	70.78
15.538	    0.39	    0.00	   0.52	   0.86	    0.81	71.59
18.295	    0.38	    0.00	   0.50	   0.86	    0.78	72.38
21.1221428571429	    0.00	    0.35	   0.50	   0.87	    0.78	73.15
18.2241176470588	    0.37	    0.17	   0.50	   1.19	    0.77	73.93
14.6988	    0.86	    0.51	   0.47	   2.04	    0.73	74.66
16.2071428571429	    0.34	    0.00	   0.46	   3.40	    0.72	75.39
22.6261111111111	    0.28	    0.32	   0.43	   0.98	    0.68	76.07
10.7542857142857	    0.32	    0.00	   0.43	   0.86	    0.67	76.74
18.7188461538462	    0.12	    0.42	   0.42	   2.12	    0.65	77.39
27.772	    0.30	    0.00	   0.41	   3.32	    0.64	78.04
32.6166666666667	    0.29	    0.00	   0.41	   0.86	    0.64	78.67
9.693125	    0.29	    0.00	   0.40	   0.86	    0.63	79.30
24.26	    0.41	    0.23	   0.40	   1.59	    0.63	79.93
13.8641666666667	    0.38	    0.28	   0.39	   1.24	    0.61	80.53
37.0736363636364	    0.28	    0.00	   0.38	   0.86	    0.60	81.13
16.2865	    0.41	    0.19	   0.37	   1.30	    0.58	81.72
12.455	    0.27	    0.00	   0.37	   1.75	    0.58	82.30
